path,label
./data/dataset\d01-060-s00-00.png,At first sight the difference between
./data/dataset\m01-160-s01-03.png,Heather he found a welcome relief in her
./data/dataset\c06-076-s00-02.png,either in pictures or outside - a budgerigar
./data/dataset\h07-066b-s00-00.png,"Local offices of the Ministry of Labour , Ministry of"
./data/dataset\p03-040-s04-01.png,replied readily .
./data/dataset\a06-064-s01-00.png,"This apparently , was Mr. Macmillan's assessment ."
./data/dataset\m06-056-s04-00.png,You are still
./data/dataset\h06-003-s00-00.png,The total number of dangerous occurrences reported
./data/dataset\a02-012-s00-00.png,The team is composed of experienced
./data/dataset\n02-054-s01-00.png,""" Still less to criticise you . """
./data/dataset\a01-038x-s03-02.png,interference by Sir Roy's Federal Government in the talks .
./data/dataset\g01-027-s00-01.png,ceptions of governmental duties must be
./data/dataset\p03-181-s00-03.png,seeing the look of admiration and revelation
./data/dataset\l01-030-s00-00.png,He sponged off him until he died
./data/dataset\a02-046-s00-02.png,drove up to the Kingsway Stores and faced the
./data/dataset\p03-112-s04-01.png,behave like anything of the kind .
./data/dataset\c03-000b-s01-01.png,"Mr. Tony Richardson , who is also part-author with"
./data/dataset\g04-052-s01-02.png,and yet spoil the building with ornaments unsui-
./data/dataset\f02-044-s00-01.png,"of Education for Glasgow , that industrial firms might be ready"
./data/dataset\c03-007-s01-03.png,strewn canals - even the worn head-stones
./data/dataset\m04-152-s02-00.png,"A single-decker , "" he elaborated ."
./data/dataset\m02-055-s03-00.png,Hostettler
./data/dataset\h07-069a-s00-00.png,But whereas the national annual average will settle
./data/dataset\d04-008-s01-00.png,"These birds are , the Cherubim"
./data/dataset\g06-042a-s01-03.png,known as homoeopathy had been brought to
./data/dataset\m01-026-s04-01.png,"a low table , like two old convalescents thoroughly bored with"
./data/dataset\c04-089-s06-00.png,More news from the ivory-thumping dept. ...
./data/dataset\k07-063a-s02-01.png,thought no human being could stand without
./data/dataset\p03-158-s01-00.png,She loosened the half-hoop of
./data/dataset\k02-097-s03-02.png,the East ' .
./data/dataset\g06-050o-s00-01.png,"vered master at Ko""then , near Leipzig ,"
./data/dataset\l01-179-s03-01.png,Fred was soon married .
./data/dataset\l04-082-s04-00.png,For an instant he stood
./data/dataset\e01-119-s02-00.png,Draw loop through .
./data/dataset\h04-000-s00-06.png,no family allowances .
./data/dataset\a01-122-s02-00.png,The health of children today owed much
./data/dataset\n02-016-s05-00.png,She was trying
./data/dataset\h01-007-s00-02.png,"the question , was the date of termination"
./data/dataset\b04-121-s02-01.png,must safeguard Rhodesia against chaos .
./data/dataset\e01-086-s00-00.png,Two methods can be used to join the crochet to the linen :
./data/dataset\d05-030-s02-00.png,But Laud was no Romanizer .
./data/dataset\g07-000a-s01-04.png,COURSE WAS ' IMMEDIATELY CARRIED INTO
./data/dataset\g06-026j-s00-00.png,A pleasant life truly ! ...
./data/dataset\e07-079-s02-01.png,broken pots have on occasions provided
./data/dataset\d06-011-s00-00.png,Because situations which may contain
./data/dataset\e01-014-s02-02.png,to have her gown laced . '
./data/dataset\b06-049-s00-00.png,When Scarborough carried our point of view
./data/dataset\a03-030-s00-00.png,In some ways it will be a testing occasion
./data/dataset\e07-098-s00-02.png,being that more of the watering is done through a
./data/dataset\n02-016-s06-00.png,That beneath his
./data/dataset\l01-143-s02-02.png,between them .
./data/dataset\h07-017-s01-03.png,"per firm , and the average for each of the London"
./data/dataset\g06-018f-s00-00.png,"When the sailing season was past , he sent Pearl back to"
./data/dataset\n04-015-s03-00.png,We can do with the extra money .
./data/dataset\g06-045d-s00-04.png,and that he himself was being treated under a doctor
./data/dataset\g07-034-s00-00.png,Above all she could remember the anguish of their
./data/dataset\h05-012-s00-02.png,"structures from "" total loss "" sites ) and church payments ."
./data/dataset\b03-098-s00-01.png,asked to help .
./data/dataset\a01-043u-s03-01.png,Weaver of New York .
./data/dataset\r02-146-s03-00.png,""" Naughty ! ' she called"
./data/dataset\e07-101-s02-02.png,propagating ; there can be no progression to a
./data/dataset\l01-111-s02-01.png,"this , Rose ."
./data/dataset\d04-117-s01-05.png,"discussions , saying :"
./data/dataset\b02-045-s02-03.png,the violence which he tried to prevent .
./data/dataset\h01-024-s00-01.png,the accommodation occupied by each household was held by
./data/dataset\b01-044-s01-01.png,also aware how # unpopular she has been growing
./data/dataset\a01-072u-s00-00.png,These support costs are a big drain on
./data/dataset\g07-030-s01-02.png,foreseen ... that he # should come back not
./data/dataset\k07-185-s02-01.png,at home at all sorts of artistic
./data/dataset\d01-104-s02-02.png,information is contemporaneous with the New Testament .
./data/dataset\n04-031-s03-00.png,""" I 'll"
./data/dataset\p03-027-s00-02.png,"word shouted into her very soul a horn of warning , and"
./data/dataset\a06-152-s01-00.png,REFUGEES are pouring out
./data/dataset\d04-047-s01-01.png,"Jochai ( Tanis 6a ) "" if Israel does not fulfil"
./data/dataset\g04-007-s01-03.png,as for more secular purposes .
./data/dataset\g01-067-s00-02.png,payments demanded .
./data/dataset\r06-126-s00-00.png,For his sake we chose the more
./data/dataset\m04-081-s04-01.png,depth in this particular instance .
./data/dataset\p02-027-s00-00.png,"All that was part of the past , she would put it behind her ."
./data/dataset\c03-096b-s01-03.png,with which he had endowed them .
./data/dataset\m02-095-s02-02.png,which might in time become social fact
./data/dataset\b05-079-s01-01.png,ordering that after the successful
./data/dataset\h07-013-s02-00.png,Consumer goods industries such as the
./data/dataset\n04-052-s01-02.png,glance at him .
./data/dataset\a01-014u-s00-01.png,boycotting the London talks on the
./data/dataset\a05-004-s00-02.png,"Air Force would become , for practical purposes ,"
./data/dataset\k07-158-s04-00.png,Of course
./data/dataset\e04-004-s01-02.png,"a smoothing plane , otherwise the marks left by the cutters"
./data/dataset\g06-037l-s03-04.png,slightest effect .
./data/dataset\a03-011-s00-01.png,situation and especially in view of fresh problems facing
./data/dataset\a01-049x-s02-02.png,complaints about Weaver's loyalty .
./data/dataset\g06-011c-s05-01.png,priest : here the priest is 1superceded by the
./data/dataset\m04-138-s02-01.png,"too desperate for singing , then the"
./data/dataset\r06-115-s01-00.png,Catherine is 13 .
./data/dataset\k02-102-s03-01.png,then decided to bathe and dress for a rather early
./data/dataset\g07-003a-s00-03.png,IS SATIRICAL :
./data/dataset\c02-003-s01-00.png,Wicki is
./data/dataset\c04-061-s03-01.png,humour needed a thorough shaking up the Whitehall
./data/dataset\c04-023-s00-00.png,He has earned his break .
./data/dataset\l01-195-s00-04.png,ton had some sort of a scar there .
./data/dataset\b05-083-s01-02.png,evil word .
./data/dataset\b06-049-s02-02.png,of the union would become easier in the context
./data/dataset\p03-047-s07-00.png,D.j. and all .
./data/dataset\g06-018a-s02-02.png,is high & I have not yet thought of a fire ... .
./data/dataset\k04-075-s01-01.png,kiss in the garden had plumbed unsus-
./data/dataset\a01-000x-s00-00.png,A MOVE to stop Mr. Gaitskell from nominating
./data/dataset\d07-089-s00-01.png,known comment on the verse ; quoted by
./data/dataset\n02-062-s04-01.png,"sake show a glimmer of reason , "" was his"
./data/dataset\m02-048-s01-02.png,"as arranged , but he consoled himself by"
./data/dataset\a01-128-s02-01.png,""" even after the proposed changes the net cost of the"
./data/dataset\g03-016-s00-04.png,anything from the strike and the other 80 per
./data/dataset\c03-094e-s00-01.png,"sitively pushing , Miss Sheila Allen his wife ,"
./data/dataset\m01-115-s01-01.png,"Thetans like the plague , for they must not"
./data/dataset\c04-139-s00-00.png,They will be asked to comment on the design of everyday articles
./data/dataset\e02-091-s00-00.png,"As a still further development , we follow"
./data/dataset\g02-059-s01-04.png,"such as serpents , frogs , and the like ."
./data/dataset\k07-141-s01-00.png,What do you think my
./data/dataset\f04-053-s02-01.png,have been very thankful that the science of
./data/dataset\m02-055-s01-02.png,"furniture in the second year , "" she moaned ."
./data/dataset\d03-112-s01-01.png,"pairi-deaza , from which our word paradise"
./data/dataset\g06-026m-s00-00.png,A pleasant life truly ! ...
./data/dataset\g07-026a-s00-04.png,"implacable wife , purveying to her in secret"
./data/dataset\d04-086-s00-01.png,just as there is a message sealed in the four emblems which
./data/dataset\a04-072-s01-00.png,Mr Gaitskell
./data/dataset\f04-064-s01-01.png,"said , "" the deafening peal of thunder , the sudden"
./data/dataset\g06-050g-s00-00.png,Mauro's first action was to write to his revered master
./data/dataset\m06-019-s10-01.png,"know little , we know much . '"
./data/dataset\a03-030-s02-00.png,The rally comes at a time
./data/dataset\b04-181-s02-00.png,Germany has
./data/dataset\c03-084e-s01-02.png,"Fall , by Mr. Paul Ferris , was a morality on"
./data/dataset\d06-091-s03-00.png,If - such
./data/dataset\c03-081d-s00-02.png,for herself ; we would be altogether clearer
./data/dataset\d06-041-s02-01.png,a mother has news late at night that her
./data/dataset\j06-005-s00-01.png,"meters , and the time of their arrival at"
./data/dataset\c06-000-s00-00.png,IT is mid-morning on a Dublin Sunday .
./data/dataset\m06-076-s03-00.png,' We do . '
./data/dataset\b06-049-s00-04.png,"anti-Nato , anti-Tory , anti-bomb and anti-German"
./data/dataset\m04-131-s04-00.png,The
./data/dataset\g06-050o-s02-03.png,"pered and sedate , not easily irritated ,"
./data/dataset\m02-048-s01-03.png,thinking that he and Angelina would have
./data/dataset\b05-062-s02-00.png,""" I am innocent of the blood of this just person . """
./data/dataset\a02-078-s02-00.png,The record
./data/dataset\g06-045f-s00-02.png,"system a trial , adding that it was being cultivated with extraordinary"
./data/dataset\f07-084b-s02-02.png,A hotch-potch of all sorts of fishes That Greenwich
./data/dataset\l04-012-s01-01.png,you for a double for being a naughty boy .
./data/dataset\b04-020-s02-01.png,splendid variety of goods to choose from .
./data/dataset\h01-007-s01-04.png,whose first or only marriage was terminated
./data/dataset\g06-045g-s00-05.png,"under its founder , the aged Dr. Samuel Hahnemann ."
./data/dataset\k04-119-s02-02.png,hands were damp .
./data/dataset\l01-179-s05-00.png,The whole household
./data/dataset\g06-050p-s02-01.png,"that he found Anglesey a strong , energetic man with a"
./data/dataset\n01-057-s01-03.png,previous night .
./data/dataset\r06-066-s00-02.png,book .
./data/dataset\j04-039-s01-00.png,Chemical exchange
./data/dataset\e04-015-s01-02.png,"glued and panel pinned in position , measurements"
./data/dataset\g01-039-s02-00.png,When the King and his Council required additio-
./data/dataset\g04-072-s02-00.png,"We had a splendid body of local residents ,"
./data/dataset\g07-030-s02-01.png,"his almost filial love for her , her almost"
./data/dataset\l01-050-s05-02.png,seen to Dackson and his daughter .
./data/dataset\g03-052-s04-01.png,"Liberals , they were going to fight the Labour"
./data/dataset\b04-010-s07-01.png,families !
./data/dataset\e04-019-s01-01.png,with glue and panel pins and then fit
./data/dataset\k04-093-s00-02.png,crouching in the doorway of the church and exhibiting
./data/dataset\p03-096-s03-01.png,great pleasure in telling that young man
./data/dataset\d05-040-s04-02.png,table which was handy for the most improbable uses .
./data/dataset\d06-027-s01-07.png,we are with Thee .
./data/dataset\l04-102-s01-00.png,The
./data/dataset\a04-015-s00-01.png,"third talks - the first were at Key West , Florida , the second in"
./data/dataset\a02-057-s03-04.png,"all right , but support for the committee"
./data/dataset\a06-057-s02-01.png,from Tory rebels .
./data/dataset\m06-048-s02-00.png,' You are still
./data/dataset\b04-047-s00-00.png,He says that the Scots are foreigners who have no business to
./data/dataset\l04-020-s04-02.png,"looking up at the sky , where a few pale stars shone"
./data/dataset\f01-058-s01-01.png,a well-established learner and the world
./data/dataset\a06-014-s03-01.png,"in industry will not be affected , but only"
./data/dataset\g06-045n-s00-06.png,"Italy , and that he himself was being"
./data/dataset\b04-010-s05-01.png,"with the careful , hooded language of diplomacy ,"
./data/dataset\c04-028-s05-00.png,"He does his rescue act in "" Double Bunk """
./data/dataset\b01-057-s01-02.png,"of politics , perhaps , or carried away by the"
./data/dataset\g03-064-s00-02.png,and a gold purse in recognition of his
./data/dataset\p02-131-s00-00.png,Now let him go and you won't have to wait
./data/dataset\b05-045-s02-03.png,# two sides consisting of eleven players
./data/dataset\p01-174-s01-01.png,"as the dawn was breaking , and"
./data/dataset\m04-190-s05-01.png,Pugh .
./data/dataset\n04-218-s00-00.png,This is the testing time for all .
./data/dataset\n04-171-s10-00.png,To go gassing to a newspaper man !
./data/dataset\f01-070-s03-00.png,Are there any ultimate units
./data/dataset\e04-022-s00-01.png,"keeping B flat on the chair seat , and mark"
./data/dataset\k02-097-s01-02.png,"thought , and noticed that although he"
./data/dataset\j01-045-s02-02.png,tion before it can be realised .
./data/dataset\b06-093-s01-04.png,"destruction , and lay the basis for real"
./data/dataset\g06-011p-s05-01.png,man was a priest : here the priest is 1superceded by
./data/dataset\n03-066-s03-01.png,"two human beings ? """
./data/dataset\c02-012-s00-00.png,"Every unnecessary detail , all superfluous local"
./data/dataset\r06-137-s00-02.png,dark ; and we went on together to
./data/dataset\g07-065-s00-00.png,"Hanson , the solicitor , was naturally remunerated"
./data/dataset\r06-121-s03-01.png,# it to be seen that he thought going to
./data/dataset\b04-107-s02-01.png,Federal Government were getting valuable experience in
./data/dataset\l07-187-s01-05.png,climbing the outer wall to a room above .
./data/dataset\c03-096a-s01-01.png,"one feels , were driven to effective action by"
./data/dataset\e04-099-s02-01.png,"ply , plenty of material is left over for the thwarts ."
./data/dataset\b01-018-s02-02.png,a Commonwealth which had room for a racist
./data/dataset\e01-062-s00-01.png,"tablecloths , traycloths and runners , and edgings"
./data/dataset\a03-063-s01-04.png,sceptical about British plans for organizing it .
./data/dataset\m01-022-s02-02.png,with jaws askew .
./data/dataset\m02-055-s00-02.png,"had done so , had not materialised ."
./data/dataset\c04-089-s04-00.png,And he says :
./data/dataset\n04-171-s08-00.png,John was furious .
./data/dataset\n02-114-s04-00.png,You 're not
./data/dataset\n03-066-s02-00.png,What does he mean
./data/dataset\f07-046b-s02-02.png,"it , press it and dry it , in which form , dusted"
./data/dataset\a01-087u-s01-03.png,Ps to angry uproar .
./data/dataset\c04-165-s01-01.png,"V reporter , Eric Sevareid , and"
./data/dataset\n02-062-s03-01.png,"such a thing ? "" she blazed ."
./data/dataset\a04-066-s01-06.png,to the Polaris base .
./data/dataset\c04-044-s04-01.png,re-book Gene Detroy and his performing chimpanzees
./data/dataset\r02-006-s00-02.png,"chase of several mink coats which ,"
./data/dataset\a04-003-s01-04.png,and other reservations .
./data/dataset\a01-038x-s00-02.png,had found messages sent from the Government were
./data/dataset\b04-107-s04-00.png,Suddenly everything changed .
./data/dataset\e07-083-s00-00.png,Every garden boy will agree that having to
./data/dataset\a03-023-s02-01.png,"recapture of Vang Vieng , the pro-"
./data/dataset\g07-074a-s00-00.png,"These , if she had only known it , were"
./data/dataset\b04-202-s00-00.png,The older universities are often accused of being
./data/dataset\f01-081-s01-00.png,For example the success of the atomic theory
./data/dataset\k02-117-s02-00.png,I used the excuse of our early start in the
./data/dataset\n02-037-s01-04.png,her great disappointment at being
./data/dataset\g06-018k-s01-02.png,place agree with me better than Naples .
./data/dataset\k07-158-s02-00.png,What attracts you ?
./data/dataset\g03-016-s00-07.png,living wage and showed the worth of the
./data/dataset\g07-050-s00-00.png,She was most emphatically opposed to the
./data/dataset\b06-027-s00-01.png,reported to be halfway toward
./data/dataset\d04-089-s03-01.png,symbolises the bitterness that is hurled against us .
./data/dataset\m01-110-s02-00.png,"If we can - well , then we"
./data/dataset\e01-055-s00-03.png,piece covers with a fringing of clumsy bobbles and
./data/dataset\k03-117-s01-00.png,"A nurse came in , and asked"
./data/dataset\b04-140-s05-01.png,that freedom last if their policies were adopted ?
./data/dataset\h07-071a-s01-03.png,"of new factories , laboratories and offices , and"
./data/dataset\a01-053x-s03-00.png,Senator Robertson's
./data/dataset\e01-113-s02-00.png,3 . Hold loop in place between thumb
./data/dataset\g06-047b-s00-02.png,later as ' more like a God upon earth than
./data/dataset\a02-082-s01-02.png,had been reported in Northern Rhodesia .
./data/dataset\g06-042d-s01-01.png,"on the point of death , the new German curative method"
./data/dataset\e01-050-s03-00.png,During
./data/dataset\d06-104-s01-00.png,By this means they avoided each
./data/dataset\m04-152-s07-00.png,"Buses crawl . """
./data/dataset\e06-015-s03-03.png,going to travel a hundred
./data/dataset\h02-008-s01-01.png,1 gives a list of the bodies and persons consulted .
./data/dataset\b04-040-s05-01.png,does not want his daughter to marry a Scotsman .
./data/dataset\k04-163-s02-02.png,"of a wooded hill-side , the ruins of a small temple"
./data/dataset\k07-125-s03-00.png,You just wait till you teach the
./data/dataset\a01-043-s02-00.png,It has aroused
./data/dataset\m04-164-s14-00.png,So you met a bus at
./data/dataset\a04-059-s00-02.png,city with two million people .
./data/dataset\r03-096-s03-00.png,"I forgot to tell you , we don't usually lend any"
./data/dataset\g06-018n-s00-00.png,"When the sailing season was past ,"
./data/dataset\a06-095-s03-00.png,"Above all , it is an idea"
./data/dataset\g07-050-s00-02.png,the light in which she saw the proposed book
./data/dataset\k02-029-s01-00.png,' I
./data/dataset\a01-068u-s02-01.png,flatly rejected attempts by the Eisenhower
./data/dataset\b01-094-s03-03.png,can recognise .
./data/dataset\n06-074-s04-01.png,"morrow as likely as not . """
./data/dataset\m04-019-s01-00.png,""" Not the end of"
./data/dataset\c03-000e-s01-01.png,"and directed by Mr. Tony Richardson , who is"
./data/dataset\h07-066a-s00-02.png,proposed in all the towns .
./data/dataset\r06-007-s00-00.png,"' It is a pity , ' said Mart , ' because it would have been"
./data/dataset\a06-064-s03-00.png,There were no other attacks
./data/dataset\m06-076-s02-02.png,at last .
./data/dataset\g06-031o-s04-00.png,"I may be mistaken ,"
./data/dataset\j04-012-s01-05.png,provided the same lead carrier solution is
./data/dataset\h07-037-s00-06.png,founded .
./data/dataset\p03-080-s03-02.png,Nigel often had to think hard to sort
./data/dataset\d04-081-s00-00.png,Ben Zoma said :
./data/dataset\b06-045-s01-01.png,unpalatable majority decisions as binding on the
./data/dataset\e01-107-s04-03.png,from the directions included in this book .
./data/dataset\c06-087-s00-02.png,"with tradition and arrives there in July , when , just as"
./data/dataset\p03-072-s06-00.png,He
./data/dataset\g04-077-s00-01.png,were very welcome and the ladies organized a canteen .
./data/dataset\f02-076-s02-01.png,obtained support a rationale for adapting
./data/dataset\e04-019-s00-01.png,also the height is left to personal choice
./data/dataset\p03-121-s01-01.png,at this time of year ?
./data/dataset\r03-035-s00-00.png,""" Of course you must count about two hundred"
./data/dataset\a04-015-s01-03.png,common purposes .
./data/dataset\l01-129-s01-01.png,"married , "" Fred said ."
./data/dataset\g06-026m-s03-01.png,"this letter he heard of the fall of the Whigs , and"
./data/dataset\b05-067-s01-02.png,"of the triangle that led to Hitler , Himmler , Hess and Goering"
./data/dataset\a05-084-s02-02.png,"temperature of the debate , which never"
./data/dataset\a05-058-s00-00.png,""" We must not be rattled into surrender ,"
./data/dataset\f07-009-s01-02.png,always been strong in mankind .
./data/dataset\k07-059a-s02-05.png,"dreamed of , where life began to ooze and quickened"
./data/dataset\n06-128-s01-00.png,We turned north into it and after about four
./data/dataset\p06-058-s04-01.png,the word .
./data/dataset\a05-053-s01-01.png,there would be no hesitation in mobilising
./data/dataset\l04-098-s01-01.png,heavy padlock for the box and search
./data/dataset\m01-012-s03-03.png,"silhouette , already a solid black ."
./data/dataset\a01-049x-s01-00.png,"The Senate Banking Committee , which"
./data/dataset\g06-011a-s00-01.png,Naples .
./data/dataset\a01-077-s02-03.png,whether America was lagging behind
./data/dataset\g07-065-s01-01.png,with those unbearable Dallases .
./data/dataset\l04-066-s03-02.png,her will .
./data/dataset\d04-047-s00-03.png,problems .
./data/dataset\a01-096u-s04-00.png,I am horrified and amazed
./data/dataset\r06-007-s02-05.png,accumulation of money .
./data/dataset\a03-014-s01-05.png,Government .
./data/dataset\b04-187-s04-00.png,The
./data/dataset\b01-023-s01-01.png,solution would be for the Commonwealth to draft
./data/dataset\c03-007e-s00-01.png,taken a town in the industrial North of
./data/dataset\g04-011-s01-00.png,This meant organizing lectures and courses of
./data/dataset\f07-016-s00-05.png,"out of Italy into France , we are told ,"
./data/dataset\m06-106-s04-02.png,flopping movements of flymen on the Heavy World
./data/dataset\a06-141-s04-00.png,"Next door , in West Germany , before everyone's"
./data/dataset\b04-040-s02-00.png,And Mr. Crabb
./data/dataset\b04-034-s03-01.png,"Newmarket urban council , says :"
./data/dataset\d05-030-s03-00.png,One of his
./data/dataset\j04-008-s01-01.png,"after a further forty days , the bismuth daughter"
./data/dataset\b06-023-s02-00.png,By 1963 the Germans plan to have
./data/dataset\n01-045-s04-01.png,smiled .
./data/dataset\e06-033-s01-02.png,"wind you will "" set "" out - or drift to the east-"
./data/dataset\k07-085-s01-00.png,I 'm not your type .
./data/dataset\d06-037-s00-00.png,"To others , the long hours of the night bring"
./data/dataset\a01-043-s00-00.png,Informal talks at Lancaster House will
./data/dataset\m04-123-s05-00.png,The beleaguered passengers peered out of
./data/dataset\g06-042b-s01-05.png,his notice .
./data/dataset\a05-048-s00-01.png,evident that voters were bored by the
./data/dataset\a06-025-s03-02.png,"and "" unwarranted "" interference . """
./data/dataset\g06-045e-s00-02.png,"to give the system a trial , adding that it was being"
./data/dataset\l03-000-s00-01.png,organs in the human body - and
./data/dataset\f07-092b-s01-01.png,dinner he is said to have been blind to the charms of
./data/dataset\b04-195-s03-00.png,DONS at
./data/dataset\a04-099-s02-05.png,America an onerous obligation which it
./data/dataset\h07-000-s01-03.png,for factory accommodation .
./data/dataset\a05-121-s02-02.png,of the Campaign for Nuclear
./data/dataset\d04-050-s01-01.png,"and visionary power is not united , man will remain in his heart"
./data/dataset\c02-003-s00-02.png,may well be a landmark in the revitali-
./data/dataset\n06-194-s02-00.png,But most of us
./data/dataset\f04-079-s01-00.png,There were
./data/dataset\a03-054-s00-00.png,Everything is being done to promote
./data/dataset\g03-032-s01-04.png,better appearance .
./data/dataset\g06-018o-s00-01.png,"sent Pearl back to England , and returned"
./data/dataset\g06-011c-s03-01.png,out fast ... .
./data/dataset\a01-077-s02-04.png,Russia in missile power .
./data/dataset\r03-110-s00-02.png,perhaps a little more if we can cheat your earnings
./data/dataset\f07-028b-s01-02.png,fact that they did not confine the resources
./data/dataset\a01-132-s02-01.png,"attack on "" economic charges "" for welfare"
./data/dataset\k07-085-s05-00.png,"Then I 'd be unfaithful too , to teach"
./data/dataset\j04-065-s03-03.png,ingrowth of the daughters arising from the decay of
./data/dataset\e04-019-s01-00.png,Fix the piece A to the sides first
./data/dataset\n02-114-s04-03.png,courage !
./data/dataset\a06-004-s02-03.png,and property dealers who form a chain of
./data/dataset\e07-061-s03-04.png,over vines and peachtrees .
./data/dataset\h07-030a-s00-05.png,shops .
./data/dataset\e06-033-s01-00.png,It
./data/dataset\m01-125-s01-02.png,nor sound of flying saucers .
./data/dataset\n02-120-s00-01.png,himself and his business to an unmention-
./data/dataset\g06-037d-s03-03.png,had had the slightest effect .
./data/dataset\a01-026u-s02-00.png,But representatives of Sir Roy
./data/dataset\h06-079-s00-02.png,"prevent direct contact with the line , and"
./data/dataset\m06-083-s01-00.png,Those who bear power
./data/dataset\r03-084-s04-01.png,"you 'll find that no insurance companies ,"
./data/dataset\e07-066-s00-04.png,greenhouse .
./data/dataset\g07-071a-s01-02.png,pronouncements : he had inherited nothing
./data/dataset\h07-040-s00-01.png,from the large departmental store to the
./data/dataset\j01-049-s00-04.png,corroded by sodium nor by sodium
./data/dataset\e02-117-s01-03.png,place for tools .
./data/dataset\p02-150-s03-03.png,for Gavin at the way he was behaving as she
./data/dataset\f07-016-s00-06.png,by Catherine de Medici .
./data/dataset\m01-095-s00-00.png,Coming around the great mass of the Chateau
./data/dataset\f07-032b-s00-00.png,By delicate application of odours and richly-
./data/dataset\c02-035-s01-00.png,In 1944 Herbert Selpin tried a similar feat
./data/dataset\f07-019a-s00-02.png,of the 18th century - that amazing epoch of
./data/dataset\l01-050-s05-01.png,once and report exactly what he had
./data/dataset\r06-049-s00-02.png,but there was no Monsieur V.
./data/dataset\m04-238-s05-01.png,"too . """
./data/dataset\e01-022-s00-00.png,Lucky indeed are the families that
./data/dataset\g06-018p-s02-01.png,"as there has been much rain and damp , but the"
./data/dataset\f01-070-s01-03.png,"as chemical action , magnetism , the behaviour of"
./data/dataset\d07-085-s00-01.png,we have a good illustration of how a
./data/dataset\a01-020-s00-00.png,Mr. Macleod went on with the conference at
./data/dataset\l04-066-s03-01.png,"of the necessity to help and protect her , even against"
./data/dataset\b04-004-s03-02.png,will not admit they were wrong .
./data/dataset\k04-103-s01-01.png,"used these quarries as hiding places , to the danger"
./data/dataset\k07-141-s03-01.png,laugh when something went wrong or the
./data/dataset\g03-040-s00-05.png,the members .
./data/dataset\n04-139-s01-00.png,""" You have"
./data/dataset\a01-003-s01-02.png,opposed the Government Bill which brought
./data/dataset\a01-128u-s02-02.png,the proposed changes the net cost of the
./data/dataset\e04-004-s00-01.png,timber as shown in Fig. 1 .
./data/dataset\m01-121-s02-01.png,not have been entirely an objective suggestion
./data/dataset\h07-025a-s01-00.png,Shopping provision in
./data/dataset\a05-000-s02-01.png,"would be "" integrated "" to a greater"
./data/dataset\n06-169-s00-03.png,"dust . """
./data/dataset\d06-113-s02-02.png,matter on hand .
./data/dataset\l07-080-s03-02.png,how much the idea appealed to
./data/dataset\c06-100-s00-04.png,in real life ) .
./data/dataset\r06-049-s01-01.png,"a few minutes later from a nearby village ,"
./data/dataset\m03-020-s04-01.png,shadows beyond the river .
./data/dataset\a01-132-s02-04.png,receiving regular National Assistance
./data/dataset\g01-019-s00-01.png,"Brittany was compelled to attack via Calais ,"
./data/dataset\a05-025-s00-03.png,are out of touch with the existing situation .
./data/dataset\f04-061-s00-01.png,sorts of horrible illnesses brought on by the
./data/dataset\e04-124-s00-01.png,taking care to reinforce the sides of the dinghy at the seats
./data/dataset\g06-042e-s00-02.png,douloureux .
./data/dataset\d07-100-s00-07.png,invariably quoted whenever the verse
./data/dataset\j06-056-s00-00.png,Loeb first suggested the importance
./data/dataset\d04-081-s03-05.png,with the fringes ( the tsitsits ) .
./data/dataset\a06-119-s02-03.png,the 1960 record set last Christmas .
./data/dataset\g06-031a-s02-00.png,What infatuation !
./data/dataset\g06-031m-s03-00.png,"Personally I am indifferent , but I"
./data/dataset\g07-077a-s00-06.png,had been deemed necessary all the
./data/dataset\g04-032-s01-02.png,and the tenor solo ' Onaway awake ' was sung by the Rector .
./data/dataset\g01-025-s00-04.png,way out of the complicated financial
./data/dataset\b01-014-s01-02.png,shock of expulsion will weaken the grip of Dr.
./data/dataset\c04-056-s02-01.png,"speed , backed by some wonderful timing by"
./data/dataset\p06-088-s05-01.png,touched him after the cold wind
./data/dataset\n03-038-s00-01.png,"ways , even to reading law about two hours each"
./data/dataset\k07-152-s02-00.png,Once he came back to the subject
./data/dataset\a01-030x-s01-01.png,meeting .
./data/dataset\k04-106-s00-02.png,gypsy encampment and a few tatterdemalion creatures
./data/dataset\m04-030-s05-00.png,And Morfydd Owen
./data/dataset\a01-014-s02-01.png,British Government gives in to Sir Roy and
./data/dataset\b06-093-s00-02.png,nuclear weapons in Britain .
./data/dataset\g06-011r-s01-01.png,health permitted him to enjoy anything .
./data/dataset\g04-022-s01-01.png,incumbency I was asked if I would start
./data/dataset\m04-190-s06-01.png,beloved was circling the Poles at three-and-a-
./data/dataset\n03-113-s02-01.png,drag the boat ashore and turn
./data/dataset\a01-107u-s00-00.png,""" We believe that a comprehensive medical"
./data/dataset\r06-000-s00-00.png,"Vence is a sober spot , half way between small"
./data/dataset\c03-096d-s01-02.png,action by the author in spite of the
./data/dataset\h04-000-s01-02.png,"est for childless couples , especially older"
./data/dataset\f04-007-s00-00.png,She had been struck several times with a blunt
./data/dataset\g06-018r-s00-01.png,"to England , and returned to Rome for the winter ."
./data/dataset\j04-019-s00-00.png,The ingrowth of bismuth-210 was followed
./data/dataset\f07-039b-s01-01.png,"nothing new under the sun , but regarding"
./data/dataset\l07-172-s01-02.png,boat began to move .
./data/dataset\e06-053-s02-01.png,that the wave might be transmitted by the
